Location Code,SKU,Name Of the Product,Category,Sub Category,Description,Short_Description,Weight/Quantity (KG/ML/Unit),Price (Inclusive of Tax),Special_Price,Discount %,Inventory,Date,PlanoLoc,For You,Priority
1307,100106516,ID Special Wet Idli Dosa Batter 1 Kg Pouch,Dairy & Frozen food,Short Life Dairy,ID Special Wet Idli Dosa Batter 1 Kg Pouch,ID Special Wet Idli Dosa Batter 1 Kg Pouch,EA,75,49,34.67,0,20/01/21,/,FALSE,0
1307,100109038,Hersheys Sofit Soyamilk Kesar Pista 1 Lit Tetra Pack,Dairy & Frozen food,Long Life Dairy,Hersheys Sofit Soyamilk Kesar Pista 1 Lit Tetra Pack,Hersheys Sofit Soyamilk Kesar Pista 1 Lit Tetra Pack,EA,130,130,0,9,20/01/21,W29/5_2 ,FALSE,0
1307,100121897,Hersheys Sofit Soyamilk Chocolate 1 Lit Tetra Pack,Dairy & Frozen food,Long Life Dairy,Hersheys Sofit Soyamilk Chocolate 1 Lit Tetra Pack,Hersheys Sofit Soyamilk Chocolate 1 Lit Tetra Pack,EA,130,130,0,10,20/01/21,W29/5_3 ,FALSE,0
1307,100125190,Kwality Walls Magnum Almond 90 ml,Dairy & Frozen food,Ice Cream and Dessert,Kwality Walls Magnum Almond 90 ml,Kwality Walls Magnum Almond 90 ml,EA,90,90,0,23,20/01/21,/,FALSE,0
1307,100125642,Amul Kool Koko Flavored Milk Tin.,Dairy & Frozen food,Long Life Dairy,Amul Kool Koko Flavored Milk Tin.,Amul Kool Koko Flavored Milk Tin.,EA,30,30,0,16,20/01/21,C08/1_2E,FALSE,0
1307,100125644,Amul Kool Badam Milkshake Tin.,Dairy & Frozen food,Long Life Dairy,Amul Kool Badam Milkshake Tin.,Amul Kool Badam Milkshake Tin.,EA,35,35,0,16,20/01/21,C06/2_2E,FALSE,0
1307,100128031,MTR Chocolate Drink 180ml,Dairy & Frozen food,Long Life Dairy,MTR Chocolate Drink 180ml,MTR Chocolate Drink 180ml,EA,50,50,0,6,20/01/21,C07/4_2E,FALSE,0
1307,100128046,Heritage Special Toned Milk 500 Ml Pouch,Dairy & Frozen food,Long Life Dairy,Heritage Special Toned Milk 500 Ml Pouch,Heritage Special Toned Milk 500 Ml Pouch,EA,27,27,0,720,20/01/21,C05/5B_1 ,FALSE,0
1307,100128110,Milkshake Cavin's Milkshake Chocolate 180 ml,Dairy & Frozen food,Long Life Dairy,Milkshake Cavin's Milkshake Chocolate 180 ml,Milkshake Cavin's Milkshake Chocolate 180 ml,EA,30,24,20,6,20/01/21,C07/3_1 ,FALSE,0
1307,100128549,Amul Processed Cheese Block EoE 400 Gm Tin.,Dairy & Frozen food,Long Life Dairy,Amul Processed Cheese Block EoE 400 Gm Tin.,Amul Processed Cheese Block EoE 400 Gm Tin.,EA,204,204,0,28,20/01/21,C04/1_5E,FALSE,0
1307,100128558,Jersey Paneer 200gm Pouch,Dairy & Frozen food,Short Life Dairy,Jersey Paneer 200gm Pouch,Jersey Paneer 200gm Pouch,EA,100,100,0,14,20/01/21,C06/4_3 ,FALSE,0
1307,100130604,Sumeru Masala French Fries Piri Piri 400 gm,Dairy & Frozen food,Frozen,Sumeru Masala French Fries Piri Piri 400 gm,Sumeru Masala French Fries Piri Piri 400 gm,EA,125,125,0,9,20/01/21,/,FALSE,0
1307,100130606,Sumeru Masala French Fries Chilli Garlic 400 gm,Dairy & Frozen food,Frozen,Sumeru Masala French Fries Chilli Garlic 400 gm,Sumeru Masala French Fries Chilli Garlic 400 gm,EA,125,84,32.8,9,20/01/21,/,FALSE,0
1307,100140431,Milkymist Plain Curd 200 gm Cup,Dairy & Frozen food,Short Life Dairy,Milkymist Plain Curd 200 gm Cup,Milkymist Plain Curd 200 gm Cup,EA,28,28,0,4,20/01/21,C05/1_2E,FALSE,0
1307,100149097,Mc Cain Veggie Fingers 400 gm,Dairy & Frozen food,Frozen,Mc Cain Veggie Fingers 400 gm,Mc Cain Veggie Fingers 400 gm,EA,125,125,0,4,20/01/21,/,FALSE,0
1307,100159630,Kwality Walls Cornetto Choco Vanilla 105 Ml,Dairy & Frozen food,Ice Cream and Dessert,Kwality Walls Cornetto Choco Vanilla 105 Ml,Kwality Walls Cornetto Choco Vanilla 105 Ml,EA,30,30,0,66,20/01/21,/,FALSE,0
1307,100159908,Sumeru Veg Spring Rolls 200 Gm,Dairy & Frozen food,Frozen,Sumeru Veg Spring Rolls 200 Gm,Sumeru Veg Spring Rolls 200 Gm,EA,119,119,0,12,20/01/21,/,FALSE,0
1307,100159991,Mc Cain Smiles 415 Gm,Dairy & Frozen food,Frozen,Mc Cain Smiles 415 Gm,Mc Cain Smiles 415 Gm,EA,120,120,0,6,20/01/21,/,FALSE,0
1307,100160001,Mc Cain Potato Bites 420 Gm,Dairy & Frozen food,Frozen,Mc Cain Potato Bites 420 Gm,Mc Cain Potato Bites 420 Gm,EA,120,120,0,5,20/01/21,/,FALSE,0
1307,100160079,McCain French Fries 420 gm,Dairy & Frozen food,Frozen,McCain French Fries 420 gm,McCain French Fries 420 gm,EA,105,105,0,8,20/01/21,/,FALSE,0
1307,100160127,Amul Butter Garlic & Herbs 100 gm,Dairy & Frozen food,Long Life Dairy,Amul Butter Garlic & Herbs 100 gm,Amul Butter Garlic & Herbs 100 gm,EA,49,49,0,22,20/01/21,C03/2_1 ,FALSE,0
1307,100160411,Mc Cain French Fries 200 Gm,Dairy & Frozen food,Frozen,Mc Cain French Fries 200 Gm,Mc Cain French Fries 200 Gm,EA,49,49,0,23,20/01/21,/,FALSE,0
1307,100167094,Hersheys Sofit Soyamilk Natural 1 Lit Tetra Pack,Dairy & Frozen food,Long Life Dairy,Hersheys Sofit Soyamilk Natural 1 Lit Tetra Pack,Hersheys Sofit Soyamilk Natural 1 Lit Tetra Pack,EA,130,130,0,0,20/01/21,W29/5_1 ,FALSE,0
1307,100181259,Amul Table Butter Salted 100 Gm.,Dairy & Frozen food,Long Life Dairy,Amul Table Butter Salted 100 Gm.,Amul Table Butter Salted 100 Gm.,EA,48,48,0,75,20/01/21,C03/2_3E,FALSE,0
1307,100181291,Amul Table Butter Salted 500 Gm,Dairy & Frozen food,Long Life Dairy,Amul Table Butter Salted 500 Gm,Amul Table Butter Salted 500 Gm,EA,235,225,4.26,0,20/01/21,C03/1_1 ,FALSE,0
1307,100181347,Amul Processed Cheese Slice Plain 200 Gm,Dairy & Frozen food,Long Life Dairy,Amul Processed Cheese Slice Plain 200 Gm,Amul Processed Cheese Slice Plain 200 Gm,EA,122,122,0,20,20/01/21,C04/1_3 ,FALSE,0
1307,100181380,Amul Processed Cheese Slice Plain 100 Gm,Dairy & Frozen food,Long Life Dairy,Amul Processed Cheese Slice Plain 100 Gm,Amul Processed Cheese Slice Plain 100 Gm,EA,71,71,0,54,20/01/21,C04/1_2 ,FALSE,0
1307,100181460,Amul Processed Cheese Block Plain 200 Gm,Dairy & Frozen food,Long Life Dairy,Amul Processed Cheese Block Plain 200 Gm,Amul Processed Cheese Block Plain 200 Gm,EA,106,106,0,43,20/01/21,C04/1_4 ,FALSE,0
1307,100189251,Kwality Walls Feast Chocobar 70 Ml,Dairy & Frozen food,Ice Cream and Dessert,Kwality Walls Feast Chocobar 70 Ml,Kwality Walls Feast Chocobar 70 Ml,EA,20,20,0,39,20/01/21,/,FALSE,0
1307,100189277,Kwality Walls Feast Chocolate 70 Ml,Dairy & Frozen food,Ice Cream and Dessert,Kwality Walls Feast Chocolate 70 Ml,Kwality Walls Feast Chocolate 70 Ml,EA,30,30,0,55,20/01/21,/,FALSE,0
1307,100189293,Kwality Walls Feast Fruit n Nut 70 Ml,Dairy & Frozen food,Ice Cream and Dessert,Kwality Walls Feast Fruit n Nut 70 Ml,Kwality Walls Feast Fruit n Nut 70 Ml,EA,40,40,0,48,20/01/21,/,FALSE,0
1307,100189779,Kwality Walls Cornetto Butterscotch 105 Ml,Dairy & Frozen food,Ice Cream and Dessert,Kwality Walls Cornetto Butterscotch 105 Ml,Kwality Walls Cornetto Butterscotch 105 Ml,EA,40,40,0,44,20/01/21,/,FALSE,0
1307,100194895,Milkymist Cheese Slice 200 Gm,Dairy & Frozen food,Long Life Dairy,Milkymist Cheese Slice 200 Gm,Milkymist Cheese Slice 200 Gm,EA,125,125,0,13,20/01/21,C04/2_4E,FALSE,0
1307,100206313,Amul Taaza Toned Milk UHT 1 Lit Tetra Pack,Dairy & Frozen food,Long Life Dairy,Amul Taaza Toned Milk UHT 1 Lit Tetra Pack,Amul Taaza Toned Milk UHT 1 Lit Tetra Pack,EA,67,67,0,25,20/01/21,W29/7B_6 ,FALSE,0
1307,100213601,Milkymist Cheese Cubes 200 Gm,Dairy & Frozen food,Long Life Dairy,Milkymist Cheese Cubes 200 Gm,Milkymist Cheese Cubes 200 Gm,EA,120,120,0,17,20/01/21,C04/2_1 ,FALSE,0
1307,100213637,Jersey Full Cream Milk 500 Ml Pouch,Dairy & Frozen food,Short Life Dairy,Jersey Full Cream Milk 500 Ml Pouch,Jersey Full Cream Milk 500 Ml Pouch,EA,28,28,0,0,20/01/21,/,FALSE,0
1307,100229437,Dlecta Cheese Slices 180 gm,Dairy & Frozen food,Long Life Dairy,Dlecta Cheese Slices 180 gm,Dlecta Cheese Slices 180 gm,EA,145,125,13.79,32,20/01/21,/,FALSE,0
1307,100230322,Sumeru Masala Fries Chilli Garlic 800 gm,Dairy & Frozen food,Frozen,Sumeru Masala Fries Chilli Garlic 800 gm,Sumeru Masala Fries Chilli Garlic 800 gm,EA,225,225,0,14,20/01/21,/,FALSE,0
1307,100230324,Sumeru Masala Fries Piri Piri 800 gm,Dairy & Frozen food,Frozen,Sumeru Masala Fries Piri Piri 800 gm,Sumeru Masala Fries Piri Piri 800 gm,EA,225,225,0,10,20/01/21,/,FALSE,0
1307,100271018,Amul Butter 200 gm Tub,Dairy & Frozen food,Long Life Dairy,Amul Butter 200 gm Tub,Amul Butter 200 gm Tub,EA,98,98,0,20,20/01/21,C03/2_2 ,FALSE,0
1307,100475926,Magnum Brownie 70 Gm Candy,Dairy & Frozen food,Ice Cream and Dessert,Magnum Brownie 70 Gm Candy,Magnum Brownie 70 Gm Candy,EA,90,90,0,24,20/01/21,/,FALSE,0
1307,100005137,Brinjal Purple Round,Fruits & Vegetables,Vegetables,Brinjal Purple Round,Brinjal Purple Round,KG,59,59,0,12,20/01/21,/,FALSE,0
1307,100005165,Potato Economy,Fruits & Vegetables,Vegetables,Potato Economy,Potato Economy,KG,46,46,0,81,20/01/21,/,FALSE,0
1307,100005468,Cauliflower,Fruits & Vegetables,Vegetables,Cauliflower,Cauliflower,EA,18,18,0,115,20/01/21,/,FALSE,0
1307,100005648,Bottle Gourd Round,Fruits & Vegetables,Vegetables,Bottle Gourd Round,Bottle Gourd Round,KG,19,19,0,17,20/01/21,/,FALSE,0
1307,100007394,APPLE GRANNY SMITH KG,Fruits & Vegetables,Fruit,APPLE GRANNY SMITH KG,APPLE GRANNY SMITH KG,KG,349,349,0,34,20/01/21,/,FALSE,0
1307,100007416,Lemon,Fruits & Vegetables,Vegetables,Lemon,Lemon,EA,3,3,0,160,20/01/21,/,FALSE,0
1307,100011289,Baby Corn Unpeeled,Fruits & Vegetables,Vegetables,Baby Corn Unpeeled,Baby Corn Unpeeled,KG,79,79,0,10,20/01/21,/,FALSE,0
1307,100052081,Apple Red Delicious Iran,Fruits & Vegetables,Fruit,Apple Red Delicious Iran,Apple Red Delicious Iran,KG,199,199,0,68,20/01/21,/,FALSE,0
1307,100052373,Sweet Orange,Fruits & Vegetables,Fruit,Sweet Orange,Sweet Orange,KG,79,79,0,44,20/01/21,/,FALSE,0
1307,100052455,Cucumber Hybrid,Fruits & Vegetables,Vegetables,Cucumber Hybrid,Cucumber Hybrid,KG,29,29,0,7,20/01/21,/,FALSE,0
1307,100052458,Elephant Foot Yam Slice,Fruits & Vegetables,Vegetables,Elephant Foot Yam Slice,Elephant Foot Yam Slice,KG,49,49,0,12,20/01/21,/,FALSE,0
1307,100052467,Snakegourd Small,Fruits & Vegetables,Vegetables,Snakegourd Small,Snakegourd Small,KG,49,49,0,20,20/01/21,/,FALSE,0
1307,100052621,Beans Chikadi,Fruits & Vegetables,Vegetables,Beans Chikadi,Beans Chikadi,KG,49,49,0,24,20/01/21,/,FALSE,0
1307,100052656,Chow Chow,Fruits & Vegetables,Vegetables,Chow Chow,Chow Chow,KG,39,39,0,0,20/01/21,/,FALSE,0
1307,100052667,Bajji Chilli,Fruits & Vegetables,Vegetables,Bajji Chilli,Bajji Chilli,KG,79,79,0,22,20/01/21,/,FALSE,0
1307,100053494,Coconut,Fruits & Vegetables,Vegetables,Coconut,Coconut,EA,30,30,0,35,20/01/21,/,FALSE,0
1307,100053750,Drumstick,Fruits & Vegetables,Vegetables,Drumstick,Drumstick,EA,10,10,0,1,20/01/21,/,FALSE,0
1307,100078856,Gongura Bunch,Fruits & Vegetables,Vegetables,Gongura Bunch,Gongura Bunch,EA,4,4,0,48,20/01/21,/,FALSE,0
1307,100085115,English Cucumber,Fruits & Vegetables,Vegetables,English Cucumber,English Cucumber,KG,49,49,0,4,20/01/21,/,FALSE,0
1307,100103617,Bottle Gourd,Fruits & Vegetables,Vegetables,Bottle Gourd,Bottle Gourd,EA,999,999,0,4,20/01/21,/,FALSE,0
1307,100111779,Chilli Green.,Fruits & Vegetables,Vegetables,Chilli Green.,Chilli Green.,KG,55,55,0,8,20/01/21,/,FALSE,0
1307,100111912,Colacasia,Fruits & Vegetables,Vegetables,Colacasia,Colacasia,KG,59,59,0,16,20/01/21,/,FALSE,0
1307,100111921,POMEGRANATE BHAGWA KG,Fruits & Vegetables,Fruit,POMEGRANATE BHAGWA KG,POMEGRANATE BHAGWA KG,KG,249,249,0,79,20/01/21,/,FALSE,0
1307,100112069,PumPkin Disco,Fruits & Vegetables,Regular Vegetables,PumPkin Disco,PumPkin Disco,KG,49,49,0,24,20/01/21,/,FALSE,0
1307,100112149,Lettuce Iceberg,Fruits & Vegetables,Vegetables,Lettuce Iceberg,Lettuce Iceberg,KG,249,249,0,5,20/01/21,/,FALSE,0
1307,100112253,Cucumber Madras.,Fruits & Vegetables,Vegetables,Cucumber Madras.,Cucumber Madras.,KG,29,29,0,13,20/01/21,/,FALSE,0
1307,100112350,Banana Robusta,Fruits & Vegetables,Fruit,Banana Robusta,Banana Robusta,KG,39,39,0,40,20/01/21,/,FALSE,0
1307,100112384,Ridge Gourd,Fruits & Vegetables,Vegetables,Ridge Gourd,Ridge Gourd,KG,59,59,0,20,20/01/21,/,FALSE,0
1307,100112561,Methi Leaves,Fruits & Vegetables,Vegetables,Methi Leaves,Methi Leaves,EA,4,4,0,22,20/01/21,/,FALSE,0
1307,100112632,Beans French.,Fruits & Vegetables,Vegetables,Beans French.,Beans French.,KG,69,69,0,16,20/01/21,/,FALSE,0
1307,100112712,Ginger,Fruits & Vegetables,Vegetables,Ginger,Ginger,KG,89,89,0,14,20/01/21,/,FALSE,0
1307,100112798,GRAPES RED GLOBE KG,Fruits & Vegetables,Fruit,GRAPES RED GLOBE KG,GRAPES RED GLOBE KG,KG,399,399,0,0,20/01/21,/,FALSE,0
1307,100112835,Beet Root,Fruits & Vegetables,Vegetables,Beet Root,Beet Root,KG,30,30,0,17,20/01/21,/,FALSE,0
1307,100112878,Musk Melon,Fruits & Vegetables,Fruit,Musk Melon,Musk Melon,KG,49,49,0,34,20/01/21,/,FALSE,0
1307,100112915,Okra,Fruits & Vegetables,Vegetables,Okra,Okra,KG,39,39,0,27,20/01/21,/,FALSE,0
1307,100112991,Sweet Potato,Fruits & Vegetables,Vegetables,Sweet Potato,Sweet Potato,KG,49,49,0,26,20/01/21,/,FALSE,0
1307,100113011,ONION LOOSE KG,Fruits & Vegetables,Vegetables,ONION LOOSE KG,ONION LOOSE KG,KG,45,45,0,220,20/01/21,/,FALSE,0
1307,100113125,Bitter Gourd,Fruits & Vegetables,Vegetables,Bitter Gourd,Bitter Gourd,KG,44,44,0,18,20/01/21,/,FALSE,0
1307,100113184,ORANGE IMPORTED KG (VALENCIA),Fruits & Vegetables,Fruit,ORANGE IMPORTED KG (VALENCIA),ORANGE IMPORTED KG (VALENCIA),KG,269,269,0,24,20/01/21,/,FALSE,0
1307,100113205,Tomato Standard,Fruits & Vegetables,Vegetables,Tomato Standard,Tomato Standard,KG,39,39,0,17,20/01/21,/,FALSE,0
1307,100113213,ORANGE KINNOW KG,Fruits & Vegetables,Fruit,ORANGE KINNOW KG,ORANGE KINNOW KG,KG,49,49,0,104,20/01/21,/,FALSE,0
1307,100113256,Bottle Gourd,Fruits & Vegetables,Vegetables,Bottle Gourd,Bottle Gourd,KG,39,39,0,2,20/01/21,/,FALSE,0
1307,100113272,Papaya,Fruits & Vegetables,Fruit,Papaya,Papaya,KG,49,49,0,22,20/01/21,/,FALSE,0
1307,100113310,Tomato Local,Fruits & Vegetables,Vegetables,Tomato Local,Tomato Local,KG,16,16,0,59,20/01/21,/,FALSE,0
1307,100113336,Brinjal Black Big Bharta,Fruits & Vegetables,Vegetables,Brinjal Black Big Bharta,Brinjal Black Big Bharta,KG,79,79,0,0,20/01/21,/,FALSE,0
1307,100113491,Broccolli,Fruits & Vegetables,Vegetables,Broccolli,Broccolli,KG,299,299,0,12,20/01/21,/,FALSE,0
1307,100113512,Zucchini Green,Fruits & Vegetables,Vegetables,Zucchini Green,Zucchini Green,KG,249,249,0,4,20/01/21,/,FALSE,0
1307,100113521,Cabbage,Fruits & Vegetables,Vegetables,Cabbage,Cabbage,KG,19,19,0,96,20/01/21,/,FALSE,0
1307,100113563,Cabbage Red,Fruits & Vegetables,Vegetables,Cabbage Red,Cabbage Red,KG,299,299,0,4,20/01/21,/,FALSE,0
1307,100113580,Capsicum Green,Fruits & Vegetables,Vegetables,Capsicum Green,Capsicum Green,KG,60,60,0,7,20/01/21,/,FALSE,0
1307,100113619,Capsicum Red,Fruits & Vegetables,Vegetables,Capsicum Red,Capsicum Red,KG,299,299,0,10,20/01/21,/,FALSE,0
1307,100113635,Capsicum Yellow,Fruits & Vegetables,Vegetables,Capsicum Yellow,Capsicum Yellow,KG,299,299,0,12,20/01/21,/,FALSE,0
1307,100136984,Amaranthus Green,Fruits & Vegetables,Vegetables,Amaranthus Green,Amaranthus Green,EA,5,5,0,40,20/01/21,/,FALSE,0
1307,100137101,Coriander leaves,Fruits & Vegetables,Vegetables,Coriander leaves,Coriander leaves,EA,15,15,0,33,20/01/21,/,FALSE,0
1307,100137397,Palak,Fruits & Vegetables,Vegetables,Palak,Palak,EA,5,5,0,45,20/01/21,/,FALSE,0
1307,100137514,Curry Leaves,Fruits & Vegetables,Vegetables,Curry Leaves,Curry Leaves,EA,6,6,0,28,20/01/21,/,FALSE,0
1307,100137629,Coccinia.,Fruits & Vegetables,Vegetables,Coccinia.,Coccinia.,KG,35,35,0,23,20/01/21,/,FALSE,0
1307,100137872,Mint Leaves,Fruits & Vegetables,Vegetables,Mint Leaves,Mint Leaves,EA,8,8,0,35,20/01/21,/,FALSE,0
1307,100139106,Water Melon Kiran,Fruits & Vegetables,Fruit,Water Melon Kiran,Water Melon Kiran,KG,15,15,0,440,20/01/21,/,FALSE,0
1307,100139237,APPLE ROYAL GALA KG,Fruits & Vegetables,Fruit,APPLE ROYAL GALA KG,APPLE ROYAL GALA KG,KG,249,249,0,120,20/01/21,/,FALSE,0
1307,100152386,Pineapple Raja,Fruits & Vegetables,Fruit,Pineapple Raja,Pineapple Raja,EA,49,49,0,13,20/01/21,/,FALSE,0
1307,100175449,KIWI IMPORTED PREMUIM EA,Fruits & Vegetables,Fruit,KIWI IMPORTED PREMUIM EA,KIWI IMPORTED PREMUIM EA,EA,20,20,0,188,20/01/21,/,FALSE,0
1307,100175553,APPLE FUJI KG,Fruits & Vegetables,Fruit,APPLE FUJI KG,APPLE FUJI KG,KG,349,349,0,1,20/01/21,/,FALSE,0
1307,100003317,Real Fruit Power Juice Litchi 1 Lt Tetra Pk,Beverages,Fruit Juice & Drink,Real Fruit Power Juice Litchi 1 Lt Tetra Pk,Real Fruit Power Juice Litchi 1 Lt Tetra Pk,EA,110,80,27.27,11,20/01/21,W30/3_2 ,FALSE,0
1307,100008580,Glucon D Plain 500 Gm Box,Beverages,Functional Drink,Glucon D Plain 500 Gm Box,Glucon D Plain 500 Gm Box,EA,105,105,0,15,20/01/21,W32/2_4 ,FALSE,0
1307,100008585,Glucon D Orange 450 Gm Box,Beverages,Functional Drink,Glucon D Orange 450 Gm Box,Glucon D Orange 450 Gm Box,EA,160,160,0,5,20/01/21,W32/2_7 ,FALSE,0
1307,100009232,Parle Frooti Mango 600 Ml Bottle,Beverages,Fruit Juice & Drink,Parle Frooti Mango 600 Ml Bottle,Parle Frooti Mango 600 Ml Bottle,EA,38,38,0,1,20/01/21,W30/6_4 ,FALSE,0
1307,100009234,Parle Frooti Mango 1.2 Lt Bottle,Beverages,Fruit Juice & Drink,Parle Frooti Mango 1.2 Lt Bottle,Parle Frooti Mango 1.2 Lt Bottle,EA,68,68,0,3,20/01/21,W30/7B_4 ,FALSE,0
1307,100009236,Parle Frooti Mango 2 Lt Bottle,Beverages,Fruit Juice & Drink,Parle Frooti Mango 2 Lt Bottle,Parle Frooti Mango 2 Lt Bottle,EA,100,100,0,2,20/01/21,W30/7B_13 ,FALSE,0
1307,100014778,Red Bull Energy Drink 250 Ml Can.,Beverages,Functional Drink,Red Bull Energy Drink 250 Ml Can.,Red Bull Energy Drink 250 Ml Can.,EA,115,115,0,10,20/01/21,W32/1_6 ,FALSE,0
1307,100016051,Real Fruit Power Juice Mixed Fruit 180 Ml Tetra Pk,Beverages,Fruit Juice & Drink,Real Fruit Power Juice Mixed Fruit 180 Ml Tetra Pk,Real Fruit Power Juice Mixed Fruit 180 Ml Tetra Pk,EA,20,18,10,1,20/01/21,W30/4_9 ,FALSE,0
1307,100016341,Real Fruit Power Juice Pomogranate 1 Lt Tetra Pk,Beverages,Fruit Juice & Drink,Real Fruit Power Juice Pomogranate 1 Lt Tetra Pk,Real Fruit Power Juice Pomogranate 1 Lt Tetra Pk,EA,115,85,26.09,7,20/01/21,W30/3_1 ,FALSE,0
1307,100016966,Real Fruit Power Juice Mixed Fruit 1 Lt Tetra Pk,Beverages,Fruit Juice & Drink,Real Fruit Power Juice Mixed Fruit 1 Lt Tetra Pk,Real Fruit Power Juice Mixed Fruit 1 Lt Tetra Pk,EA,110,85,22.73,1,20/01/21,W30/2_1 ,FALSE,0
1307,100017176,Real Fruit Power Juice Guava 1 Lt Tetra Pk,Beverages,Fruit Juice & Drink,Real Fruit Power Juice Guava 1 Lt Tetra Pk,Real Fruit Power Juice Guava 1 Lt Tetra Pk,EA,100,70,30,29,20/01/21,W30/2_3 ,FALSE,0
1307,100017310,Real Fruit Power Juice Grape 1 Lt Tetra Pk,Beverages,Fruit Juice & Drink,Real Fruit Power Juice Grape 1 Lt Tetra Pk,Real Fruit Power Juice Grape 1 Lt Tetra Pk,EA,105,105,0,0,20/01/21,W30/3_5 ,FALSE,0
1307,100032958,Tropicana Juice Guava 1 Lt Tetra Pk,Beverages,Fruit Juice & Drink,Tropicana Juice Guava 1 Lt Tetra Pk,Tropicana Juice Guava 1 Lt Tetra Pk,EA,100,80,20,8,20/01/21,W30/2_4 ,FALSE,0
1307,100033083,Real Fruit Power Juice Apple 1 Lt Tetra Pk,Beverages,Fruit Juice & Drink,Real Fruit Power Juice Apple 1 Lt Tetra Pk,Real Fruit Power Juice Apple 1 Lt Tetra Pk,EA,105,75,28.57,6,20/01/21,W30/3_4 ,FALSE,0
1307,100034646,Tropicana Juice Orange 1 Lt Tetra Pk,Beverages,Fruit Juice & Drink,Tropicana Juice Orange 1 Lt Tetra Pk,Tropicana Juice Orange 1 Lt Tetra Pk,EA,110,90,18.18,1,20/01/21,W30/2_7 ,FALSE,0
1307,100035693,Kinley Soda 1.25 Lt Bottle,Beverages,Carbonated Drink,Kinley Soda 1.25 Lt Bottle,Kinley Soda 1.25 Lt Bottle,EA,30,30,0,26,20/01/21,W32/4_8 ,FALSE,0
1307,100041360,Sprite 2.25 Lt Bottle,Beverages,Carbonated Drink,Sprite 2.25 Lt Bottle,Sprite 2.25 Lt Bottle,EA,95,95,0,6,20/01/21,W31/4_4 ,FALSE,0
1307,100041363,Thums Up 2.25 Lt Bottle,Beverages,Carbonated Drink,Thums Up 2.25 Lt Bottle,Thums Up 2.25 Lt Bottle,EA,95,95,0,19,20/01/21,W31/4_1 ,FALSE,0
1307,100045458,Glucon D Energy Drink 1 Kg,Beverages,Functional Drink,Glucon D Energy Drink 1 Kg,Glucon D Energy Drink 1 Kg,EA,170,170,0,6,20/01/21,W32/2_1 ,FALSE,0
1307,100045460,Glucon D Energy Drink Orange 1 Kg,Beverages,Functional Drink,Glucon D Energy Drink Orange 1 Kg,Glucon D Energy Drink Orange 1 Kg,EA,310,310,0,3,20/01/21,W32/2_2 ,FALSE,0
1307,100053855,Kinley Water 500 Ml Bottle,Beverages,Water,Kinley Water 500 Ml Bottle,Kinley Water 500 Ml Bottle,EA,12,12,0,22,20/01/21,C01/5B_2E,FALSE,0
1307,100054081,Kinley Water 1 Lt Bottle,Beverages,Water,Kinley Water 1 Lt Bottle,Kinley Water 1 Lt Bottle,EA,20,20,0,24,20/01/21,C01/5B_1 ,FALSE,0
1307,100054680,Maaza Mango Juice 1.2 Lt Bottle,Beverages,Fruit Juice & Drink,Maaza Mango Juice 1.2 Lt Bottle,Maaza Mango Juice 1.2 Lt Bottle,EA,70,64,8.57,21,20/01/21,W30/7B_2 ,FALSE,0
1307,100054794,Maaza Mango Juice 600 Ml Bottle,Beverages,Fruit Juice & Drink,Maaza Mango Juice 600 Ml Bottle,Maaza Mango Juice 600 Ml Bottle,EA,40,40,0,1,20/01/21,C01/3_1 ,FALSE,0
1307,100054874,Minute Maid Juice Pulpy Orange 1 Lt Bottle,Beverages,Fruit Juice & Drink,Minute Maid Juice Pulpy Orange 1 Lt Bottle,Minute Maid Juice Pulpy Orange 1 Lt Bottle,EA,75,63,16,64,20/01/21,W30/6_1 ,FALSE,0
1307,100054954,Minute Maid Juice Pulpy Orange 400 Ml Bottle,Beverages,Fruit Juice & Drink,Minute Maid Juice Pulpy Orange 400 Ml Bottle,Minute Maid Juice Pulpy Orange 400 Ml Bottle,EA,35,35,0,10,20/01/21,C01/3_2E,FALSE,0
1307,100055199,Sprite1.75 Lt Bottle.,Beverages,Carbonated Drink,Sprite1.75 Lt Bottle.,Sprite1.75 Lt Bottle.,EA,85,78,8.24,90,20/01/21,W31/4_5 ,FALSE,0
1307,100055421,Thums Up 1.75 Lt Bottle.,Beverages,Carbonated Drink,Thums Up 1.75 Lt Bottle.,Thums Up 1.75 Lt Bottle.,EA,85,78,8.24,167,20/01/21,W31/4_2 ,FALSE,0
1307,100055498,Fanta Orange 1.75 ltr Bottle.,Beverages,Carbonated Drink,Fanta Orange 1.75 ltr Bottle.,Fanta Orange 1.75 ltr Bottle.,EA,85,78,8.24,8,20/01/21,/,FALSE,0
1307,100056247,Real Fruit Power Juice Guava 180 Ml Tetra Pk,Beverages,Fruit Juice & Drink,Real Fruit Power Juice Guava 180 Ml Tetra Pk,Real Fruit Power Juice Guava 180 Ml Tetra Pk,EA,20,18,10,0,20/01/21,W30/4_10 ,FALSE,0
1307,100056844,Kinley Water 2 Lt Bottle,Beverages,Water,Kinley Water 2 Lt Bottle,Kinley Water 2 Lt Bottle,EA,38,38,0,12,20/01/21,W32/5B_6 ,FALSE,0
